,name,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,menu_item
3339,2879,1,0,3.7,125,53,20,1156,600.0,5047
3340,1333,1,1,4.2,2173,53,20,1375,1500.0,5047
3341,2664,1,0,3.7,82,9,62,872,150.0,4091
3342,159,1,0,3.9,236,9,20,1424,750.0,1319
3343,1377,1,0,4.1,515,53,62,1451,150.0,3506
3344,2512,1,0,3.7,95,53,62,1273,500.0,3409
3345,742,1,0,4.0,44,9,62,843,450.0,1598
3346,1853,1,0,3.8,155,53,62,1218,400.0,5047
3347,2821,1,0,4.1,31,53,62,821,300.0,4429
3348,310,1,1,4.1,859,84,22,478,900.0,1896
3349,2310,1,0,4.3,517,84,20,1033,1000.0,361
3350,1803,1,0,3.6,198,53,41,558,500.0,5047
3351,1093,1,1,3.7,1813,53,20,296,850.0,4761
3352,1789,1,0,2.9,667,53,20,117,800.0,754
3353,1963,1,0,3.1,95,53,62,1463,500.0,5047
3354,2242,1,0,4.4,143,9,62,1497,250.0,3873
3355,1947,1,0,4.1,120,9,30,789,400.0,3309
3356,3067,1,0,3.0,382,53,20,521,1000.0,5005
3357,437,1,1,4.1,237,9,21,1299,1000.0,2474
3358,1344,1,1,4.0,2807,84,21,1143,1100.0,1905
3359,1995,1,0,4.1,142,84,13,332,700.0,1083
3360,1645,1,1,4.7,1512,84,20,558,1700.0,4459
3361,3093,1,0,3.7,41,53,72,122,400.0,5047
3362,1155,1,0,4.1,180,25,2,181,300.0,1745
3363,1985,1,1,4.3,840,9,22,1468,600.0,5047
3364,1453,0,0,4.1,1123,9,62,1439,500.0,5047
3365,420,0,1,4.2,65,9,14,355,400.0,5047
3366,1419,1,0,4.2,218,9,69,1121,400.0,4212
3367,621,1,0,4.0,544,9,0,175,450.0,2073
3368,1947,1,0,4.1,120,9,30,789,400.0,3309
3369,884,1,0,4.0,180,9,66,320,550.0,39
3370,383,1,1,4.5,733,84,17,9,900.0,5047
3371,721,1,0,4.5,949,53,30,956,400.0,599
3372,3153,1,0,4.4,1034,84,29,930,500.0,320
3373,2563,1,0,4.1,284,53,30,789,300.0,2328
3374,633,0,0,4.1,395,84,20,907,1000.0,5047
3375,160,0,0,4.0,90,84,30,956,200.0,5047
3376,2742,1,0,3.1,175,84,35,779,600.0,5047
3377,712,1,0,4.3,501,84,30,956,400.0,5047
3378,2901,1,0,4.0,167,53,30,798,350.0,3192
3379,1586,0,0,4.0,35,84,0,175,250.0,5047
3380,3083,0,0,3.9,57,84,1,177,400.0,5047
3381,1628,1,0,3.9,124,84,30,182,450.0,4554
3382,1067,0,1,4.4,1700,9,60,688,1200.0,5047
3383,672,1,0,4.1,2143,9,20,1156,800.0,5047
3384,437,1,1,4.1,237,9,21,1299,1000.0,5047
3385,1985,1,1,4.3,840,9,22,1468,600.0,5047
3386,1284,1,1,4.2,767,9,20,1166,700.0,2510
3387,444,1,0,4.2,351,9,20,604,600.0,5047
3388,586,1,0,4.2,819,9,13,506,300.0,278
3389,1789,1,0,2.8,1870,9,20,110,750.0,5047
3390,2396,1,1,3.5,261,9,60,723,1500.0,4667
3391,1813,1,1,4.0,130,9,13,367,600.0,5047
3392,1562,1,1,3.9,328,9,20,101,600.0,5047
3393,2486,1,0,3.8,97,9,20,1552,800.0,3968
3394,109,1,0,3.8,107,9,20,1162,800.0,5047
3395,2434,1,1,4.0,510,9,20,48,800.0,5047
3396,831,1,0,4.0,463,9,20,1156,700.0,5047
3397,159,1,0,3.9,236,9,20,1424,750.0,1319
3398,3127,1,1,3.8,818,9,21,1156,750.0,2987
3399,2307,0,0,3.4,230,9,20,516,550.0,5047
3400,2168,1,0,3.3,244,9,62,203,400.0,4921
3401,589,1,0,3.9,130,9,12,1652,250.0,4096
3402,1381,1,0,3.2,267,9,20,1038,500.0,2898
3403,2212,1,1,3.2,501,9,13,359,500.0,5015
3404,2640,1,0,3.5,69,9,20,1142,850.0,1300
3405,1631,0,0,4.0,72,9,13,332,500.0,5047
3406,110,1,0,3.0,148,9,20,57,600.0,3888
3407,2968,0,0,2.6,140,9,20,1589,400.0,5047
3408,1509,0,0,2.9,595,9,20,50,650.0,5047
3409,1327,1,1,3.7,690,9,20,598,750.0,4963
3410,1810,1,0,3.3,218,9,20,1386,550.0,656
3411,1403,1,0,3.7,205,53,62,1156,350.0,5047
3412,366,1,0,3.5,86,9,20,1187,500.0,5047
3413,2386,1,0,4.0,546,9,20,238,800.0,2840
3414,1698,0,0,2.4,229,9,20,1156,450.0,5047
3415,623,0,0,3.6,199,9,20,286,500.0,5047
3416,485,0,0,2.3,30,9,13,436,900.0,5047
3417,1031,1,0,3.4,372,9,20,569,750.0,1915
3418,1940,0,0,2.9,115,9,20,1196,800.0,5047
3419,130,0,0,4.1,701,9,13,387,600.0,5047
3420,1453,0,0,4.1,1123,9,62,1439,500.0,5047
3421,1618,1,0,3.2,789,9,62,106,400.0,1376
3422,1583,1,0,3.9,195,9,62,1180,300.0,5047
3423,621,1,0,4.0,544,9,0,175,450.0,5047
3424,2623,1,0,4.0,777,9,62,1110,600.0,5047
3425,141,1,0,3.7,106,9,41,69,500.0,5047
3426,2302,1,0,4.1,143,9,62,1156,200.0,5047
3427,2226,1,0,4.0,121,9,62,1482,900.0,5047
3428,981,1,0,3.7,193,9,62,826,200.0,3185
3429,2143,1,0,3.1,158,9,62,1209,450.0,5047
3430,1372,1,0,3.1,420,9,62,322,450.0,5047
3431,1092,1,0,3.7,188,9,62,1628,200.0,5047
3432,742,1,0,4.0,44,9,62,843,450.0,1598
3433,1715,0,0,3.6,194,9,62,591,250.0,5047
3434,1719,1,0,3.0,394,9,62,322,500.0,1600
3435,2539,1,0,3.9,265,9,62,1589,400.0,5047
3436,1070,1,0,3.6,92,9,62,1589,350.0,5047
3437,2216,0,0,3.6,97,9,62,1196,450.0,5047
3438,595,1,0,3.3,229,9,62,1268,300.0,270
3439,884,1,0,4.0,180,9,66,320,550.0,39
3440,1714,0,0,3.9,91,9,62,1423,350.0,5047
3441,856,0,0,3.7,69,9,62,1474,800.0,5047
3442,342,1,0,4.0,293,9,62,366,650.0,315
3443,58,1,0,2.7,35,9,62,1156,150.0,5047
3444,2664,1,0,3.7,82,9,62,872,150.0,5047
3445,2945,0,0,3.8,54,9,41,1156,500.0,5047
3446,35,1,0,3.6,106,9,62,1589,250.0,5047
3447,50,1,0,3.6,94,9,62,1196,300.0,4665
3448,2166,1,0,3.6,49,9,62,826,300.0,5047
3449,335,0,1,4.7,6865,84,56,677,2400.0,5047
3450,3088,0,0,4.6,5890,84,56,36,2500.0,5047
3451,44,0,1,4.8,2882,84,20,813,1600.0,5047
3452,991,0,1,4.9,2745,84,20,153,1400.0,5047
3453,1988,0,0,4.6,463,84,20,1547,1700.0,5047
3454,1344,1,1,4.0,2807,84,21,1143,1100.0,1906
3455,1133,0,1,4.1,460,84,21,1348,1000.0,5047
3456,2892,0,0,4.1,450,84,20,1156,1800.0,5047
3457,2986,0,1,4.2,103,84,21,2,1300.0,5047
3458,1645,1,1,4.7,1512,84,20,558,1700.0,4459
3459,1423,0,0,4.2,2992,84,20,1156,800.0,5047
3460,1260,1,0,4.0,268,84,20,941,800.0,5047
3461,354,1,0,3.9,1618,84,20,292,800.0,1291
3462,446,0,1,4.0,345,53,21,138,1500.0,5047
3463,1839,1,1,4.1,471,84,20,1490,800.0,5047
3464,383,1,1,4.5,733,84,17,9,900.0,5047
3465,701,1,1,4.0,364,84,20,1053,700.0,2123
3466,1438,0,0,3.9,69,84,21,1441,1200.0,5047
3467,1614,0,1,4.1,821,84,37,1160,2500.0,5047
3468,2571,1,0,4.0,388,53,20,49,500.0,5047
3469,292,1,0,4.0,499,84,20,604,850.0,4723
3470,761,1,0,3.8,56,84,20,1069,900.0,2001
3471,1283,1,0,3.7,487,53,20,278,700.0,2736
3472,1056,1,1,4.6,586,84,20,0,1000.0,5047
3473,1093,1,1,3.7,1813,53,20,296,850.0,4762
3474,2585,1,0,4.1,926,84,20,1081,700.0,5047
3475,113,0,0,3.9,140,53,5,1222,1500.0,5047
3476,2310,1,0,4.3,517,84,20,1033,1000.0,5047
3477,924,1,1,4.3,330,84,22,1315,1400.0,1687
3478,2007,0,0,4.1,1073,84,4,879,1450.0,5047
3479,2767,1,1,4.1,1739,84,20,1017,1400.0,2485
3480,2334,1,1,4.0,152,53,20,1405,800.0,4417
3481,107,0,1,4.3,263,84,37,1009,3000.0,5047
3482,137,1,0,4.0,108,84,20,49,700.0,5047
3483,512,0,1,4.2,500,84,22,573,2000.0,5047
3484,2882,1,1,4.2,560,84,20,1365,1000.0,5047
3485,3032,1,0,3.5,338,53,20,94,1000.0,394
3486,362,1,0,4.3,627,84,41,235,450.0,5047
3487,1928,1,0,3.9,756,53,20,1181,1000.0,755
3488,1159,1,0,3.8,507,84,20,565,900.0,5047
3489,2757,0,1,2.7,442,53,20,1156,900.0,5047
3490,1684,0,1,4.0,288,84,20,636,1500.0,5047
3491,2494,1,0,4.0,121,80,20,1210,800.0,5047
3492,2928,0,1,3.8,137,84,37,1418,2000.0,5047
3493,1675,1,0,3.9,279,53,20,266,750.0,5047
3494,42,1,0,2.7,596,53,20,1575,400.0,5047
3495,990,0,1,3.5,185,84,20,1309,800.0,5047
3496,580,1,0,4.1,219,80,45,1644,250.0,5047
3497,2119,1,0,4.1,673,53,62,1644,200.0,5047
3498,2706,1,1,3.5,151,53,20,1196,800.0,4419
3499,890,1,0,4.0,497,53,20,604,600.0,5047
3500,633,0,0,4.1,395,84,20,907,1000.0,5047
3501,522,1,0,3.4,54,25,13,374,1000.0,5047
3502,314,0,0,3.6,115,84,20,1196,600.0,5047
3503,1995,1,0,4.1,142,84,13,332,700.0,5047
3504,315,0,0,3.8,35,53,21,80,1100.0,5047
3505,104,1,0,3.3,387,84,20,286,800.0,4160
3506,1377,1,0,4.1,515,53,62,1451,150.0,5047
3507,2758,1,0,3.6,197,84,20,1198,700.0,5047
3508,588,1,0,2.8,67,53,13,508,300.0,5047
3509,614,1,0,4.2,334,53,68,1643,200.0,5047
3510,1091,1,0,4.2,175,53,20,1401,1000.0,5047
3511,1736,1,0,3.5,131,84,20,236,800.0,5047
3512,1469,1,0,3.8,207,84,62,1039,350.0,5047
3513,52,1,0,4.0,68,53,62,1156,250.0,5047
3514,843,1,0,3.5,180,84,20,1209,500.0,3899
3515,1906,1,0,3.0,177,84,62,1185,400.0,2870
3516,608,1,0,3.5,108,53,62,1335,300.0,3850
3517,153,0,0,3.9,50,84,20,197,500.0,5047
3518,3147,0,0,3.6,62,84,20,993,1500.0,5047
3519,2762,1,0,3.9,191,84,62,1196,300.0,5047
3520,1613,0,0,3.9,75,84,38,878,2000.0,5047
3521,81,1,0,4.0,136,53,20,1579,1000.0,5047
3522,2765,1,0,4.0,738,84,20,625,750.0,5047
3523,799,0,0,3.7,116,84,62,1451,300.0,5047
3524,1964,1,0,3.8,294,53,62,1459,350.0,5047
3525,250,1,0,3.6,124,53,62,197,600.0,5047
3526,2947,1,0,2.8,31,84,20,1589,400.0,5047
3527,2742,1,0,3.1,175,84,35,779,600.0,5047
3528,2102,1,0,3.1,111,84,62,1219,600.0,5047
3529,514,1,0,3.8,373,53,62,1410,300.0,2355
3530,810,1,0,3.9,79,53,62,1156,250.0,5047
3531,692,0,0,3.8,118,84,20,1321,1900.0,5047
3532,1166,1,0,3.4,51,53,20,1185,600.0,5047
3533,3084,0,1,4.2,74,84,37,653,3000.0,5047
3534,1459,0,0,2.8,161,84,21,539,1200.0,5047
3535,1386,0,0,3.4,46,84,62,1386,350.0,5047
3536,1002,0,0,3.2,167,84,20,1156,450.0,5047
3537,939,1,0,3.8,632,53,62,1190,500.0,1001
3538,1380,1,0,3.3,184,53,62,825,350.0,471
3539,1700,1,0,3.9,55,53,20,609,800.0,1321
3540,552,0,0,3.9,123,84,43,1112,400.0,5047
3541,2083,1,0,2.2,310,53,62,1465,750.0,5047
3542,625,1,0,3.7,353,84,20,1181,700.0,5047
3543,2245,0,0,3.6,255,53,62,868,200.0,5047
3544,1853,1,0,3.8,155,53,62,1218,400.0,5047
3545,2909,1,0,2.8,89,84,41,558,500.0,5047
3546,2821,1,0,4.1,31,53,62,821,300.0,5047
3547,2494,0,1,3.0,83,84,20,1547,1200.0,5047
3548,1497,1,0,3.2,379,84,20,1377,1000.0,5047
3549,3094,0,0,3.8,688,53,20,604,1000.0,5047
3550,1262,0,0,3.7,198,84,20,1209,700.0,5047
3551,2498,0,0,3.9,90,84,13,396,700.0,5047
3552,1261,0,0,2.8,70,80,20,1520,650.0,5047
3553,2028,1,0,2.6,118,53,21,1196,1200.0,5047
3554,3083,0,0,3.9,57,84,1,177,400.0,5047
3555,1401,1,0,3.4,86,84,62,1156,300.0,2833
3556,786,1,0,2.1,242,53,62,197,400.0,5047
3557,2692,1,0,3.1,509,53,62,1036,500.0,5047
3558,1037,1,0,3.6,39,84,62,1451,400.0,5047
3559,817,1,0,3.4,242,80,62,1156,300.0,5047
3560,526,0,0,3.7,51,84,20,624,600.0,5047
3561,916,0,0,2.9,51,84,20,1235,600.0,5047
3562,1035,1,0,2.8,36,84,20,708,700.0,5047
3563,2962,1,0,2.8,511,84,62,1196,350.0,3825
3564,815,1,0,3.8,147,84,62,1327,400.0,5047
3565,119,0,0,2.1,342,53,62,282,500.0,5047
3566,2107,0,0,3.3,47,53,62,1156,300.0,5047
3567,2246,1,0,3.7,61,53,62,839,200.0,5047
3568,2970,0,0,2.9,199,84,62,1589,450.0,5047
3569,1397,0,0,2.6,84,84,41,1156,400.0,5047
3570,423,0,0,3.6,49,25,62,1587,300.0,5047
3571,233,1,0,2.2,479,53,20,1196,650.0,5047
3572,1841,1,0,3.7,25,84,62,1196,500.0,5047
3573,135,1,0,3.1,104,53,62,1333,250.0,5047
3574,1172,1,0,3.7,61,53,20,296,700.0,5047
3575,1157,0,0,3.8,78,53,62,1196,350.0,5047
3576,1913,1,0,2.4,56,53,20,1196,600.0,5047
3577,1297,1,0,3.7,214,84,41,1156,700.0,5047
3578,1932,0,0,3.5,44,53,62,1175,400.0,5047
3579,2710,1,0,2.6,329,53,20,947,700.0,1258
3580,1547,1,0,3.3,68,53,12,228,250.0,2305
3581,2783,1,0,3.3,44,53,62,817,300.0,5047
3582,1731,0,1,3.6,54,84,20,1279,1100.0,5047
3583,839,1,0,2.6,158,53,62,1156,300.0,2458
3584,772,1,0,3.1,152,53,20,199,600.0,1116
3585,3067,1,0,3.0,382,53,20,521,1000.0,5047
3586,1282,1,0,2.4,125,84,20,1201,500.0,748
3587,1067,0,1,4.4,1710,9,60,688,1200.0,5047
3588,2396,1,1,3.5,262,9,60,723,1500.0,5047
3589,335,0,1,4.7,6876,84,56,677,2400.0,5047
3590,3088,0,0,4.6,5892,84,56,36,2500.0,5047
3591,1133,0,1,4.1,466,84,21,1348,1000.0,5047
3592,2007,0,0,4.0,1075,84,4,879,1450.0,5047
3593,1613,0,0,3.9,75,84,38,878,2000.0,5047
3594,2028,1,0,2.6,118,53,21,1196,1200.0,5047
3595,44,0,1,4.9,6375,0,20,813,1600.0,5047
3596,2777,0,1,4.4,201,0,20,720,1300.0,5047
3597,2146,1,1,4.2,3230,0,25,1156,1600.0,5047
3598,24,0,1,4.4,1149,0,21,1369,1100.0,5047
3599,2355,1,0,3.9,420,0,20,112,800.0,5047
3600,2335,1,0,3.0,102,0,20,1589,600.0,5047
3601,2648,1,1,4.0,0,39,20,706,1100.0,5047
3602,2722,0,1,4.7,10413,42,21,1323,1400.0,5047
3603,3105,0,1,4.4,1533,42,54,1128,2000.0,5047
3604,445,1,1,4.5,3125,42,21,1233,1500.0,5047
3605,393,0,1,4.2,1721,42,20,637,1200.0,5047
3606,790,1,1,4.4,2493,3,57,1343,900.0,5047
3607,266,0,1,4.7,3852,28,20,1325,1600.0,5047
3608,2579,1,1,4.5,3458,42,20,1400,1300.0,5047
3609,188,1,1,4.9,2178,42,21,134,1500.0,5047
3610,406,1,1,4.2,2616,42,20,514,1300.0,5047
3611,3031,0,1,4.1,2456,28,20,1493,1000.0,5047
3612,2123,1,1,4.4,455,44,21,1156,1500.0,5047
3613,2942,1,1,4.5,710,44,20,1009,1500.0,5047
3614,462,0,1,4.1,782,40,20,1375,1500.0,5047
3615,2309,1,1,4.4,677,44,20,1381,1500.0,5047
3616,2003,1,1,4.0,1851,43,20,1156,600.0,5047
3617,1240,0,1,4.3,2241,42,20,609,1100.0,5047
3618,923,1,0,4.1,6875,42,20,1402,750.0,5047
3619,1843,1,1,3.9,484,42,20,1427,700.0,5047
3620,2001,0,1,3.9,1388,42,46,718,1400.0,5047
3621,2284,0,1,4.2,117,44,20,1425,800.0,5047
3622,2285,0,1,4.3,104,44,20,1164,1000.0,5047
3623,1949,0,0,3.7,202,28,20,1314,900.0,5047
3624,5,0,1,4.1,353,40,37,802,2000.0,5047
3625,921,0,0,3.8,38,43,20,1450,900.0,5047
3626,2499,0,1,3.9,165,28,20,1592,1000.0,5047
3627,2413,0,0,3.9,371,22,20,1587,400.0,5047
3628,2835,0,0,3.3,177,28,20,1222,950.0,5047
3629,2996,0,1,3.5,32,42,20,1196,1000.0,5047
3630,1807,1,1,4.5,1874,0,13,394,900.0,5047
3631,2268,1,0,4.1,464,0,13,344,500.0,5047
3632,1150,1,0,3.8,100,0,13,488,700.0,5047
3633,449,1,0,4.0,204,0,14,350,500.0,5047
3634,1515,1,0,3.9,331,0,13,1195,200.0,5047
3635,1979,1,0,3.8,613,0,13,472,600.0,5047
3636,431,1,0,3.0,61,0,13,332,650.0,5047
3637,239,1,0,3.6,41,0,13,401,600.0,5047
3638,511,0,0,4.0,147,0,13,436,400.0,5047
3639,782,0,0,3.6,61,0,13,332,500.0,5047
3640,342,1,0,3.8,208,0,19,366,650.0,5047
3641,2005,1,1,3.9,487,0,13,710,700.0,5047
3642,2700,0,0,3.8,63,0,13,332,500.0,5047
3643,942,0,0,4.2,221,39,13,506,200.0,5047
3644,2913,1,0,4.1,60,39,13,451,600.0,5047
3645,2953,0,0,4.7,14654,42,16,338,900.0,5047
3646,887,0,0,4.5,3826,42,13,469,800.0,5047
3647,1977,0,0,4.0,2729,42,13,400,1300.0,5047
3648,2442,0,0,4.4,159,42,17,467,600.0,5047
3649,41,1,0,4.4,2859,42,13,337,600.0,5047
3650,1249,0,1,4.3,1463,42,13,406,800.0,5047
3651,838,1,1,4.3,1800,42,22,660,900.0,5047
3652,2564,1,0,4.5,2594,42,33,955,500.0,5047
3653,1952,1,1,4.4,197,42,13,498,800.0,5047
3654,3110,1,0,4.4,939,42,13,435,900.0,5047
3655,2254,1,1,4.2,468,42,13,389,800.0,5047
3656,1600,1,0,4.7,1022,44,17,431,550.0,5047
3657,926,0,1,4.4,464,41,13,403,800.0,5047
3658,1685,0,1,4.5,546,42,13,412,900.0,5047
3659,2453,1,0,4.1,50,28,13,502,600.0,5047
3660,1804,1,1,4.2,2709,40,13,404,1000.0,5047
3661,8,1,1,4.0,1509,40,13,383,900.0,5047
3662,36,1,0,4.5,334,42,33,779,500.0,5047
3663,2554,0,0,4.2,1355,44,13,427,700.0,5047
3664,489,1,1,4.2,869,42,13,339,600.0,5047
3665,502,1,0,4.2,1059,42,13,394,800.0,5047
3666,1028,1,0,4.1,137,42,13,452,1200.0,5047
3667,2898,1,0,4.1,306,44,13,414,600.0,5047
3668,373,1,1,4.1,400,42,15,422,1200.0,5047
3669,2461,1,1,4.2,1692,42,13,459,650.0,5047
3670,755,1,0,4.0,508,28,19,460,1000.0,5047
3671,725,1,1,4.2,239,28,22,349,600.0,5047
3672,2467,1,0,4.2,99,44,33,781,900.0,5047
3673,1985,1,1,4.4,4386,28,22,1468,600.0,5047
3674,586,1,0,4.3,480,42,13,512,450.0,5047
3675,3087,1,0,4.0,310,30,13,388,750.0,5047
3676,3041,0,0,4.1,172,44,13,365,650.0,5047
3677,3054,1,0,4.1,90,42,13,383,600.0,5047
3678,3048,1,0,4.0,41,3,41,442,400.0,5047
3679,346,1,0,3.8,47,42,13,455,600.0,5047
3680,3004,0,0,3.9,124,3,13,446,500.0,5047
3681,1711,1,0,4.1,323,44,13,342,700.0,5047
3682,2744,1,0,3.9,153,28,41,427,400.0,5047
3683,1406,0,0,4.1,367,44,13,332,350.0,5047
3684,2680,1,0,4.2,413,42,13,429,700.0,5047
3685,475,0,0,3.8,69,3,14,350,700.0,5047
3686,270,0,0,3.5,66,42,13,332,300.0,5047
3687,2957,1,0,4.2,450,30,13,362,400.0,5047
3688,835,0,0,3.8,109,42,13,383,800.0,5047
3689,1014,1,0,3.7,59,22,13,443,600.0,5047
3690,1808,1,0,3.9,247,30,13,406,400.0,5047
3691,517,1,0,3.7,132,28,13,504,400.0,5047
3692,3097,1,0,2.7,85,28,13,496,500.0,5047
3693,503,1,0,3.8,187,28,13,339,500.0,5047
3694,3153,1,0,4.5,1181,0,29,930,500.0,2308
3695,2342,1,0,4.0,304,38,29,1156,450.0,5047
3696,1030,1,0,3.9,582,37,29,923,450.0,5047
3697,2594,1,0,4.1,783,0,62,1597,300.0,5047
3698,1189,1,0,4.0,245,0,62,202,400.0,5047
3699,721,1,0,4.5,206,22,30,956,400.0,5047
